id,timestamp,temperature
KOHLM-DT1_4,02/02/2023 16:41,161
KOHLM-DT1_4,02/02/2023 16:34,159
KOHLM-DT1_4,02/02/2023 16:30,198
KOHLM-DT1_6,02/02/2023 16:28,198
KOHLM-DT1_5,02/02/2023 16:28,135
KOHLM-DT1_4,02/02/2023 16:28,197
KOHLM-DT1_4,02/02/2023 16:26,131
KOHLM-DT1_4,02/02/2023 16:22,165
KOHLM-DT1_6,02/02/2023 16:21,163
KOHLM-DT1_5,02/02/2023 16:21,170
KOHLM-DT1_4,02/02/2023 16:21,113
KOHLM-DT1_5,02/02/2023 16:19,199
KOHLM-DT1_4,02/02/2023 16:19,157
KOHLM-DT1_6,02/02/2023 16:17,136
KOHLM-DT1_5,02/02/2023 16:17,192
KOHLM-DT1_4,02/02/2023 16:17,191
KOHLM-DT1_4,02/02/2023 16:15,153
KOHLM-DT1_6,02/02/2023 16:14,139
KOHLM-DT1_5,02/02/2023 16:14,186
KOHLM-DT1_4,02/02/2023 16:14,193
KOHLM-DT1_6,02/02/2023 16:06,183
KOHLM-DT1_5,02/02/2023 16:06,166
KOHLM-DT1_5,02/02/2023 16:06,
KOHLM-DT1_4,02/02/2023 16:06,166
KOHLM-DT1_6,02/02/2023 16:04,177
KOHLM-DT1_5,02/02/2023 16:04,122
KOHLM-DT1_4,02/02/2023 16:04,179
KOHLM-DT1_6,02/02/2023 16:02,166
KOHLM-DT1_5,02/02/2023 16:02,142
KOHLM-DT1_4,02/02/2023 16:02,104
KOHLM-DT1_4,02/02/2023 16:02,101
KOHLM-DT1_4,02/02/2023 16:01,181
KOHLM-DT1_4,02/02/2023 15:59,104
KOHLM-DT1_6,02/02/2023 15:56,155
KOHLM-DT1_5,02/02/2023 15:56,186
KOHLM-DT1_4,02/02/2023 15:56,154
KOHLM-DT1_4,02/02/2023 15:44,187
KOHLM-DT1_6,02/02/2023 15:37,139
KOHLM-DT1_5,02/02/2023 15:37,169
KOHLM-DT1_4,02/02/2023 15:37,100
KOHLM-DT1_6,02/02/2023 15:35,156
KOHLM-DT1_5,02/02/2023 15:35,192
KOHLM-DT1_4,02/02/2023 15:35,158
KOHLM-DT1_6,02/02/2023 15:20,180
KOHLM-DT1_4,02/02/2023 15:20,107
KOHLM-DT1_5,02/02/2023 15:20,137
KOHLM-DT1_5,02/02/2023 15:20,158
KOHLM-DT1_6,02/02/2023 15:20,156
KOHLM-DT1_4,02/02/2023 15:20,191
KOHLM-DT1_5,02/02/2023 15:19,120
KOHLM-DT1_4,02/02/2023 15:19,170
KOHLM-DT1_6,02/02/2023 15:19,132
KOHLM-DT1_5,02/02/2023 15:19,141
KOHLM-DT1_4,02/02/2023 15:19,133
KOHLM-DT1_6,02/02/2023 15:19,103
KOHLM-DT1_6,02/02/2023 15:18,200
KOHLM-DT1_5,02/02/2023 15:18,106
KOHLM-DT1_4,02/02/2023 15:18,109
KOHLM-DT1_6,02/02/2023 15:18,159
KOHLM-DT1_4,02/02/2023 15:18,172
KOHLM-DT1_5,02/02/2023 15:18,136
KOHLM-DT1_4,02/02/2023 15:17,166
KOHLM-DT1_5,02/02/2023 15:17,135
KOHLM-DT1_6,02/02/2023 15:17,126
KOHLM-DT1_4,02/02/2023 15:17,163
KOHLM-DT1_5,02/02/2023 15:17,152
KOHLM-DT1_6,02/02/2023 15:17,180
KOHLM-DT1_6,02/02/2023 15:16,110
KOHLM-DT1_4,02/02/2023 15:16,198
KOHLM-DT1_5,02/02/2023 15:16,139
KOHLM-DT1_6,02/02/2023 15:16,122
KOHLM-DT1_4,02/02/2023 15:16,197
KOHLM-DT1_5,02/02/2023 15:16,199
KOHLM-DT1_5,02/02/2023 15:15,136
KOHLM-DT1_4,02/02/2023 15:15,157
KOHLM-DT1_6,02/02/2023 15:15,188
KOHLM-DT1_4,02/02/2023 15:14,118
KOHLM-DT1_6,02/02/2023 15:14,125
KOHLM-DT1_5,02/02/2023 15:14,103
KOHLM-DT1_5,02/02/2023 15:14,126
KOHLM-DT1_4,02/02/2023 15:14,109
KOHLM-DT1_6,02/02/2023 15:14,179
KOHLM-DT1_4,02/02/2023 15:13,103
KOHLM-DT1_6,02/02/2023 15:13,166
KOHLM-DT1_5,02/02/2023 15:13,167
KOHLM-DT1_4,02/02/2023 15:13,173
KOHLM-DT1_6,02/02/2023 15:13,148
KOHLM-DT1_5,02/02/2023 15:13,130
KOHLM-DT1_5,02/02/2023 15:13,
KOHLM-DT1_4,02/02/2023 15:12,107
KOHLM-DT1_6,02/02/2023 15:12,191
KOHLM-DT1_5,02/02/2023 15:12,166
KOHLM-DT1_4,02/02/2023 15:12,186
KOHLM-DT1_5,02/02/2023 15:12,103
KOHLM-DT1_6,02/02/2023 15:12,109
KOHLM-DT1_4,02/02/2023 15:11,112
KOHLM-DT1_6,02/02/2023 15:11,127
KOHLM-DT1_5,02/02/2023 15:11,123
KOHLM-DT1_4,02/02/2023 15:11,197
KOHLM-DT1_6,02/02/2023 15:11,114
KOHLM-DT1_5,02/02/2023 15:11,165
KOHLM-DT1_4,02/02/2023 15:10,165
KOHLM-DT1_6,02/02/2023 15:10,173
KOHLM-DT1_5,02/02/2023 15:10,102
KOHLM-DT1_5,02/02/2023 15:10,158
